Age,Gender,TotalCalls,TotalUsage,Churn
61,1,173,1172.3164269532037,1
31,1,21,733.1374631975345,0
40,1,6,4529.476166097931,0
64,1,189,2052.8984758356723,1
18,0,170,3969.073753294235,0
49,1,96,1483.9850335305505,1
58,0,111,2952.7907808619193,1
43,0,181,765.9721618508014,1
65,0,6,2427.3445963819017,0
26,1,78,1800.3402665605988,1
33,1,182,1430.2458408511247,1
48,1,131,683.773187008343,1
19,1,115,4275.510184883718,1
49,1,74,4930.718614254595,1
27,0,22,3729.5976961809693,1
42,0,168,3930.1946799177845,1
35,0,70,1387.7847882002836,1
62,0,46,3304.2420401307463,0
51,1,56,329.521712182676,0
46,0,44,3169.8935010454124,1
62,1,193,3844.598576488551,0
41,0,188,212.46259295320314,1
20,1,16,1245.4909585226787,1
32,0,151,2868.4530691558207,0
20,1,46,1925.273485738291,0
48,0,172,2732.4880505865617,1
27,1,186,3372.2988240265026,0
55,1,95,4173.7727492827935,0
39,0,34,502.27657925498215,1
31,0,123,4858.251174393823,1
26,0,125,2826.513741130518,0
35,1,64,364.1090174291717,1
25,1,146,1544.070713361078,0
55,1,150,791.8408135659305,1
32,0,79,1651.2927762008467,0
63,1,159,908.6255877837035,0
32,1,162,1012.2072112859004,1
69,1,168,549.4841550743596,0
23,0,81,1355.9494195476811,0
29,0,7,2481.35225245736,0
59,0,139,296.7403329886076,1
36,0,99,4240.682211230656,1
57,1,126,1450.0580377270655,0
22,0,93,1841.7991731945187,1
44,0,35,2481.3731617416856,1
27,0,175,3207.6690958078143,0
60,0,177,4029.2458660540688,0
69,1,133,2792.8625678832327,1
63,1,118,3380.0280734396733,0
31,0,173,2890.3090847914577,0
51,0,75,3662.581366255253,0
66,1,54,2399.4432218133475,0
32,1,30,458.47894921488665,1
46,1,153,3288.369301590065,0
43,0,66,1383.5836990111034,1
44,0,122,1805.739449681078,0
20,0,107,2649.3964856851903,1
20,0,127,2138.4473644966606,1
52,1,121,3368.6774421472587,1
52,0,103,2392.9584672352325,0
67,0,110,239.07979240842036,0
23,1,8,2599.6003664861623,1
31,0,134,4302.683435835964,1
43,0,118,2018.0415635605964,1
20,0,14,3333.6147295656156,1
50,0,70,362.69193626850273,0
59,0,103,2759.116328929553,0
30,1,126,4414.713206024849,0
46,1,135,4819.3724038579685,0
26,0,38,966.148301900357,1
49,1,138,4107.494762531082,1
39,0,120,4932.323897207508,1
39,1,48,1557.6458690854922,0
51,1,89,3582.8918890644914,0
27,0,80,457.19379348593606,1
42,1,71,1515.1873117208731,1
29,0,127,3753.8730430832056,1
68,0,130,4985.0195405650165,0
20,1,186,2469.690984728658,0
36,1,100,1957.3598131754673,1
50,1,105,2854.324254079741,0
64,0,155,4259.222245754514,0
43,1,41,1606.1468766530445,1
30,1,174,390.9893815626969,0
24,1,92,3404.1057898040917,1
51,0,9,709.8348789411929,0
39,0,30,4872.568354611866,1
37,1,61,4281.975652218489,1
60,1,148,563.621117236373,1
40,1,57,2280.846892668593,0
65,0,4,3771.952993273021,0
31,0,5,317.0568433386456,0
47,1,190,3952.1731382755534,0
40,0,182,2328.1417508144245,0
64,1,181,4496.087844606771,0
69,1,177,1946.4101547890943,1
36,0,60,1665.4905132404851,0
56,0,86,759.0617895757706,0
58,0,182,3434.41122601286,0
53,0,14,459.5274980879621,1
23,0,162,3133.2899961222483,0
40,0,63,3517.860821895346,0
27,0,160,2536.770780197341,0
52,0,46,4214.00986701093,1
38,0,82,4990.498131252477,0
49,0,14,4439.08879721901,0
47,0,115,3816.8144376548457,0
50,0,145,1527.4725043253334,1
23,1,149,2225.108530241367,1
22,1,2,160.8222376164048,1
32,1,113,1399.5177672424652,0
60,0,1,4463.7907505078665,0
69,0,116,2987.822793444213,1
42,1,170,3053.986477530324,1
30,1,172,85.8129883614961,1
23,0,107,1803.9118650484493,0
54,1,136,2945.6403965581085,0
19,1,43,4281.604134653649,0
34,0,165,4308.612673683798,1
41,0,104,1707.2528657702562,0
29,0,107,2972.6055126116426,1
61,0,16,115.09827805351536,0
31,0,58,1145.780952976324,0
24,0,49,4741.214678945642,0
43,1,61,3752.1476995652843,0
49,0,9,744.097816712025,1
46,0,23,3644.4848247304294,1
63,0,105,1008.9818017900365,0
56,1,187,504.92064969875514,0
26,0,135,408.1318122980565,1
31,0,146,2815.250019264195,1
34,0,138,2100.1780158481915,0
66,0,171,2878.8166023525137,0
42,1,140,501.1532782874034,0
47,0,107,3642.270280295083,0
62,0,1,4075.2139682779175,1
46,0,104,1013.0893842651661,1
46,0,176,1192.4475572309395,1
35,1,190,2183.301802611577,1
48,0,104,1653.4937417760282,0
36,1,194,3082.4209613387843,1
34,1,16,922.805702425053,0
23,0,33,3721.74333000498,1
29,0,42,3877.8864874770957,0
55,0,162,3732.177556682093,1
20,1,173,1015.9797631404333,0
64,1,114,1332.7793870658684,1
52,0,57,2473.352339709706,0
64,0,87,2772.975679443559,0
50,0,94,1477.5787110146382,0
46,1,77,1606.4637823952278,0
20,1,183,2716.017185363872,1
22,1,169,1906.4172599401418,1
31,1,143,1751.4710674969751,0
53,1,91,1853.8465716615815,0
45,1,186,4185.7561088968805,0
58,0,165,2570.9571241613503,0
49,0,153,2960.1425681263554,1
35,1,21,269.2876512101294,1
59,1,151,552.673880769029,1
57,1,61,1775.4947201299083,0
30,1,159,2154.239500245291,1
19,1,192,4760.428526619808,0
69,1,157,2878.3879637234418,0
42,0,140,79.5714895792432,0
37,1,106,3673.8482224835466,1
24,0,176,3380.9156894667226,1
28,1,179,1611.8546941465056,0
22,0,11,2782.6912930491526,1
46,0,163,1971.951167071358,1
35,1,183,4973.193523963871,1
25,1,98,1126.343365428084,1
44,1,63,1290.916589335931,0
59,1,117,2762.4898550307125,0
19,1,0,3859.7600276814633,0
52,0,148,2718.316188579432,0
43,0,142,3867.8370935809094,0
40,0,96,2365.630893414719,0
22,1,59,2351.338286180325,1
33,0,121,2138.4728494688175,1
59,1,78,2468.1079295157674,0
28,1,142,419.7760869371986,0
36,0,140,4999.191109655836,1
33,0,177,4856.496933217334,1
49,0,30,3982.0473440173014,1
29,0,127,2632.815226761338,1
19,0,144,2363.9672740203314,0
60,1,196,4396.525543024834,1
39,1,63,3102.7921634310005,0
43,0,128,4864.064812297202,0
50,1,39,2018.5225195001333,0
41,0,152,3033.2608808082236,0
22,1,198,3411.9455101101526,0
38,0,177,4117.9164447175635,1
63,0,89,2081.052840023445,1
35,1,167,2072.2491280345,0
56,0,87,2370.1286469064685,1
22,1,107,4810.910430982758,0
25,1,78,4547.013153449364,1
38,1,108,4712.612275178947,1
64,1,125,1667.91874605068,0
22,1,26,3473.059835189546,0
30,0,10,4186.357944210157,1
36,1,103,1112.4876634362486,0
46,0,10,1264.0017631932626,0
19,0,49,2021.8743576624565,1
54,0,72,4423.585492588806,0
43,0,68,806.8777696066564,0
46,0,109,4950.324882551405,0
22,1,119,56.23886437173764,1
49,0,121,1153.7498336096069,1
55,0,117,1450.293519959538,0
65,0,14,4518.879323560905,0
19,0,37,1373.9574660669014,1
22,0,117,4550.415299808206,0
64,1,196,1155.9160309258705,0
50,0,102,4548.8111134958635,0
68,0,26,193.52554514350973,1
52,0,136,2291.8957430509768,1
36,1,179,3591.9236531118886,0
32,0,89,4724.749881523731,0
52,1,160,714.7843107092799,1
25,1,16,3318.2023302111625,1
64,1,159,1373.4194634009123,1
18,1,28,4367.351913735842,0
55,1,25,4302.938282888651,1
39,0,158,639.593576876638,0
34,1,121,1332.6203607457314,1
33,1,115,1181.7429855524574,0
62,0,149,3617.589989015332,1
18,0,96,251.80889634081993,1
20,0,15,2566.974518404225,0
23,1,199,4552.0354150278,0
69,1,79,840.356080723344,1
20,0,29,3487.499890774406,0
64,0,10,2096.5488725253717,0
47,1,175,2358.6767070429587,1
64,1,109,1341.5244195810699,1
28,0,143,1739.0131492231885,1
44,1,60,3265.182660400623,1
39,0,1,1558.078297269983,0
23,0,77,1199.890567497386,1
55,0,14,637.4417992226245,0
58,1,23,4834.248334599704,0
63,0,35,4617.694100136274,0
48,0,65,1061.2481662367268,1
60,0,46,1091.3333390749851,1
23,1,157,3506.81583342191,0
67,0,100,1433.8134423702581,1
37,1,111,2254.2239586424485,0
64,0,137,4531.078886512186,0
58,0,165,3866.5405991159437,1
28,1,133,2342.6614697378363,0
19,0,47,4467.633792847637,0
48,0,178,1971.179277356168,1
55,0,17,2915.4685309417155,0
43,1,85,4000.9282720000983,1
44,0,26,867.6151220183609,1
63,0,55,1336.1059393332237,0
63,0,100,112.98060007417232,0
48,1,136,1085.7016504674343,0
41,0,110,1378.413619924957,0
30,1,57,2860.78802068643,0
42,1,147,683.3916311134591,1
54,0,127,3895.7132561798317,0
58,0,154,4229.646560328237,0
42,0,159,538.6500428621222,1
46,0,11,274.1377999077621,1
48,0,82,4340.762941565749,0
60,1,97,874.1155711155285,0
56,1,122,2169.2961944510407,1
19,0,164,3190.547764554245,1
29,0,140,3756.6974481107363,0
22,1,94,719.9043467721306,1
44,0,137,1539.650947990584,0
51,0,141,583.620124899506,1
31,0,155,4499.542469214549,0
24,1,14,2814.944484866551,0
54,0,128,4164.48032595247,1
53,0,158,2708.206743849757,0
27,0,68,2848.200933001299,1
46,1,131,1093.941642925733,0
33,1,47,2114.6244284927984,1
55,0,27,2221.253973960551,0
38,1,113,4422.243070578133,0
55,1,60,1077.639172224859,1
58,0,68,239.72908115137693,0
50,0,194,3304.945851423459,0
46,0,81,500.45507706156565,1
65,1,19,1106.0747322205139,1
34,0,96,1658.2107056123225,0
30,1,30,2085.6082541101005,0
23,0,10,1097.547299395011,1
19,0,195,315.3236584908742,1
25,1,128,450.6985670546093,1
49,1,86,4550.897056781438,1
53,1,47,199.53071820856871,0
26,1,24,623.0759929144924,1
40,1,44,1955.8877661038944,1
24,1,2,169.12539721429366,1
48,0,3,1897.6710598997693,0
38,0,113,4777.7557435054005,0
18,0,130,2451.749336899248,0
63,0,118,2800.9167696604927,0
19,0,162,744.2325817133689,1
57,0,177,1623.8725126936504,1
28,1,63,4766.651751343326,0
54,0,40,3329.0918099224023,1
35,0,132,3028.88710201002,0
61,0,110,3107.8033254985908,0
41,1,194,4324.5392701850515,1
69,1,157,1828.810745604072,0
36,1,2,3454.4251092004747,0
22,0,107,273.577940684655,0
46,0,12,3500.3882513013864,0
56,1,193,1577.5902208552445,0
19,1,166,1491.70386147128,1
34,1,48,4850.694168391074,0
62,0,127,1675.1088342235066,1
28,0,156,1169.2344856535397,1
54,1,70,3708.8412871483456,1
30,1,163,1069.7721510119175,0
46,1,101,1442.1716854979893,0
49,1,63,1996.19693544147,0
62,0,22,2376.930179904669,0
57,1,6,3959.573807064372,0
60,1,194,2610.958718199048,0
25,0,186,4035.7941596419805,1
27,1,171,4548.906406188691,0
42,0,145,4627.945520664935,0
28,1,29,1892.1555579073317,1
45,1,72,2170.1205823490714,1
50,1,55,2682.4738607333366,1
56,1,9,3789.5264232225913,1
43,1,51,2191.720881251588,1
25,1,156,3622.1114669436743,0
55,0,77,1608.0217206773407,1
43,0,69,1243.6856277783265,1
49,1,68,3678.9468998327625,1
63,0,123,183.25693208178174,0
45,0,118,556.3467668063444,1
69,1,20,77.62486077225905,0
24,1,3,2448.3578691542607,0
52,0,133,4950.716058845767,0
19,0,199,346.3541206118964,0
39,1,43,4977.38622760514,0
67,0,194,27.704928496997127,1
39,0,64,2594.9280927179084,1
20,1,164,1597.8805229164034,0
63,1,154,4697.144040882139,0
67,1,99,2053.567891352979,0
62,0,172,4535.278438699036,0
25,0,172,4988.456279154954,1
21,1,34,2979.5152362506356,1
32,0,4,4397.702107186651,1
61,0,128,699.5020491920412,1
63,1,159,4262.509704233439,0
69,1,126,3202.5457783111065,0
56,0,131,829.0509939983215,1
29,1,65,4117.879549648659,0
46,0,49,4907.6650536544375,0
26,1,82,2561.0030246219285,1
59,1,173,1378.663777144989,1
57,0,85,649.9416616770193,0
37,1,120,245.24002074587602,0
51,0,119,3378.0805385536396,1
43,1,194,2458.2160005334995,1
65,1,114,2665.2554496135854,1
38,1,135,1485.3325374205533,1
40,0,118,827.9585176472382,0
35,1,152,3104.6974059390695,0
69,0,109,3764.617509427787,0
41,0,74,3584.9961666180698,1
59,1,25,4736.437757573213,0
46,1,194,552.3979117200745,0
55,0,109,2344.8074636683505,0
55,1,182,4740.685480779019,0
69,1,135,2034.4909036466213,0
30,0,20,636.1777384991163,0
49,0,64,1422.6469265279823,1
36,0,61,885.4462532865592,0
34,0,84,2430.926821670759,0
19,0,165,2471.691008400889,1
35,0,53,2270.8805838691865,1
56,0,26,2276.3291346907854,0
44,0,124,2536.679659512867,1
31,0,120,3396.7876662925946,0
32,1,96,2295.646194552708,0
25,1,110,1632.4716290214265,0
26,0,5,1637.7602504729539,1
38,1,66,2103.4984460390115,1
60,1,143,3031.1459370827038,0
52,0,194,2666.674091966502,1
69,1,62,62.2333111147072,0
31,1,12,4907.997136158105,0
44,0,164,1939.2926976257586,0
25,1,2,920.508917194412,0
52,1,144,4086.4683524175534,1
35,1,75,4432.619316278491,1
31,0,179,3519.7630711076195,1
69,0,40,3.5549934489725876,1
25,1,158,1030.392673228157,0
66,0,189,3852.2428467386203,0
25,0,177,1937.1305565962925,1
54,0,10,1630.7096872889642,1
61,0,61,2849.8007406641013,0
19,0,119,899.629190721446,1
34,1,17,3197.460499819162,1
30,1,138,1307.0212781135222,0
31,1,87,2058.9909414004683,0
58,1,90,2667.5777004232114,1
58,1,146,3847.164808143741,1
26,0,83,4656.20276281595,0
44,1,16,3795.3415661427757,1
37,1,139,1644.5246040538757,0
55,1,193,3263.7391073360473,0
29,1,39,4790.442994109389,0
59,0,180,1958.3172790100546,1
39,0,43,155.41641033171516,0
54,0,158,4843.084994027045,0
67,1,38,4049.4536343076265,0
56,0,173,563.0810790350848,0
48,0,34,2122.920671926741,0
30,1,62,900.0156967233058,0
18,0,193,110.84580285940116,0
55,1,131,1900.8018348746136,1
57,0,180,2998.596582407419,0
26,0,186,339.50129293994655,0
56,1,99,2268.690758287066,0
27,1,65,3003.7085610177464,1
46,1,183,488.4406578044037,0
57,1,113,635.9515914355402,0
47,1,35,3234.4638386938877,1
19,0,79,1827.3734132950292,1
35,0,59,4588.853257075318,1
45,1,143,640.6244298154634,1
64,0,12,4486.456931661581,0
49,0,76,1905.2018740359972,0
41,1,114,1587.9625187859092,1
55,0,55,4862.4218816515195,1
31,0,115,1593.708729097668,1
42,1,188,2481.3711316546337,0
42,0,134,1074.8782053786133,1
49,1,26,3425.9024754374277,1
44,1,187,229.091708233628,1
49,1,88,4759.576213323139,1
48,1,189,957.1430574690148,0
67,0,40,3729.8934737067925,0
41,1,83,1180.0897592559822,0
52,0,86,966.2477223140753,1
47,1,19,3530.1623195863986,0
50,0,16,3349.272093224032,1
50,0,197,2109.684877849086,1
63,1,47,3493.4947651177176,0
44,1,135,926.4046577922074,1
50,0,26,4953.076036519012,1
50,0,41,422.22536147437984,1
21,1,137,3302.153371047833,1
47,0,168,3186.2543277833156,0
61,0,164,1000.6104171732694,1
32,0,130,641.6983974184948,0
46,1,186,3444.1856276175504,0
45,0,145,4225.034418091536,0
49,1,103,734.8763234702421,1
53,1,67,4652.080577279872,1
47,0,138,2661.1032375424434,1
59,1,30,1624.7701731903724,0
60,0,64,392.43432244785714,0
55,0,19,2378.118219442236,1
59,1,184,3415.3541998879246,1
29,1,21,1801.1241820025264,1
20,1,84,1202.829876409139,1
32,1,114,1557.0841241067812,1
65,1,32,450.8386916445367,0
27,0,6,3186.9327872061444,0
39,1,161,1881.6136266843669,1
40,1,177,318.13287659931024,0
28,1,172,621.0474670523458,0
33,1,112,3513.4537922587047,1
66,0,95,3572.148898232715,1
63,0,174,1411.8854098284883,1
33,0,103,28.630086608036343,1
31,0,187,2333.438007974539,1
23,1,28,4628.765319406133,0
59,1,0,2027.6111105515588,0
34,1,187,3505.1159355554196,1
48,1,103,3361.124306174455,1
59,1,52,4459.691523942961,0
27,1,82,1694.6917734415179,0
63,0,139,1113.1049041242152,0
37,1,168,4359.8108643360965,0
66,0,188,2948.714219506533,0
26,0,97,2630.639686483704,1
32,0,21,3714.3616166525744,0
56,0,177,3220.5986149100004,0
19,0,165,1826.899071548838,0
21,0,132,4985.11486897788,0
69,1,95,2839.7906154130596,1
41,1,90,2077.5511095577936,0
35,1,68,451.55754156076864,0
28,0,37,3923.334590912248,1
54,0,38,4149.459304009835,0
43,0,90,3268.844092652507,1
25,0,77,337.8720828227866,0
39,1,103,3534.72037342902,1
69,1,25,2416.9340664445854,0
22,0,132,742.8282867483193,1
19,1,22,312.5371615999456,0
22,1,162,1810.457413962603,0
52,0,184,3499.4036070896955,1
49,0,88,2973.890716743536,1
61,0,190,1181.6351549433264,1
36,1,162,1765.815638371151,1
56,1,155,4147.051234499865,0
68,0,89,4180.419709417838,1
21,1,33,4138.42269616456,0
40,1,89,2955.641950484569,0
63,1,76,1927.7665476998668,1
36,1,27,4128.579183708426,0
43,0,126,3814.0826676567217,1
67,0,191,1947.7587713830353,1
43,0,94,2467.477168550899,1
24,0,14,3524.457418693864,0
49,1,190,4400.029542424087,0
64,0,175,3028.3525099102194,1
50,0,84,730.0572547078121,0
61,0,128,4167.310539036066,0
43,1,130,405.9372988345866,1
41,1,152,544.5572733132792,0
68,1,166,2373.63264424082,0
40,0,121,4538.211612552799,1
55,0,136,1624.5185819563224,1
43,1,153,4644.639886517638,0
62,0,119,1297.2116828254655,0
48,1,143,4074.9641158066147,1
23,1,95,2391.297339986306,1
62,1,190,1869.6470847727376,0
48,0,28,1740.6852441627614,1
64,0,64,4355.210467150165,1
65,1,106,430.3326695317772,0
57,0,153,2345.495777999162,0
62,0,158,3584.301166142273,1
62,0,60,2982.637112241,1
69,0,1,1071.61383996139,0
69,1,88,2960.4532564328556,0
29,1,89,628.0598959005363,0
68,0,11,2743.0887683080564,0
34,1,103,2401.4880146696314,1
43,1,91,4601.438490367084,1
20,1,76,3734.0109051727286,0
32,1,130,782.2631217085424,1
66,0,31,1914.351590678916,0
55,1,127,3298.31685833286,1
41,1,13,4214.095967718695,1
68,1,171,802.3604133997569,0
47,1,123,4491.013672468767,0
61,1,116,3189.4890329089894,1
53,1,167,2998.772730417067,1
61,0,114,4266.123244050643,0
44,1,155,2518.749249772018,0
39,0,139,2104.859613106706,0
19,1,56,1977.987866473953,0
24,1,12,4080.501560052274,0
33,0,33,224.5063606258918,0
41,1,108,660.9654084494609,1
47,1,173,3219.701560167428,0
61,1,189,1.2549889662671898,0
65,0,12,1644.95844805278,1
63,0,11,3532.1899707821835,0
18,0,180,3413.2215775244536,1
44,0,148,4523.01625132094,0
26,1,52,3456.1888316573463,1
24,1,125,4642.243246665337,0
22,0,30,1169.1010853752098,1
47,0,54,695.9513557254493,0
59,1,110,1537.1395955735134,1
44,0,194,1012.504670572621,0
27,0,115,2169.919405406296,0
42,0,121,1106.430271999534,0
35,0,65,2313.0562472706356,0
24,1,1,1772.7857591240952,0
48,1,121,2073.6604345670066,0
49,0,46,2987.5057948779204,1
67,1,47,3618.6064811782308,0
62,1,90,175.78272147079412,0
28,0,153,146.33584229479467,1
27,1,10,3394.8949851188054,1
39,0,170,3698.5108630874515,0
48,0,21,1794.4111984788462,0
58,1,194,3173.5388075586206,0
64,0,107,532.1622263868353,1
31,0,160,2516.2620656378376,1
20,0,64,4058.463780438593,0
41,0,96,1054.5804035110727,0
31,0,126,2508.9623461263154,0
33,1,49,4609.60626867278,1
45,0,9,1211.8344385684682,1
52,0,29,2717.2667827031564,0
57,0,175,2199.1520982005386,1
19,0,186,205.1252974814344,1
51,0,89,1923.163398461667,0
35,1,24,1827.0470981669828,0
24,1,105,1510.1028543680106,1
66,1,14,4901.626459345195,0
55,0,179,4220.861725226083,0
59,0,61,5.922178207159456,1
24,1,180,2322.141328796754,1
21,1,185,4481.957019086639,1
60,0,108,3274.2110052877974,0
33,0,144,2562.678379102594,0
66,0,93,4422.626311450666,1
23,1,15,4017.1553858197112,0
37,0,129,3610.533635148426,1
48,1,140,2320.2604021583306,1
36,0,92,2827.9533003870743,1
69,0,196,517.2189390956505,0
39,0,55,313.9796843010306,1
38,1,28,1061.051017814532,0
35,1,86,4953.755565682478,1
49,1,184,1660.2751757592694,1
64,0,42,3309.2126851540825,0
51,0,151,653.2778952899065,1
68,1,22,1985.6608705553247,0
44,0,104,1577.4262199305617,0
55,0,144,3514.0030464287624,0
61,0,22,2833.143911288567,0
47,0,69,3710.180234126081,0
50,1,113,3161.764813861854,1
44,1,38,2150.511309942273,0
40,1,1,837.8257435666802,1
60,1,177,518.5109627999907,0
36,1,66,2937.815010227063,1
48,1,104,4583.754745293751,0
21,0,99,695.6849370159629,1
36,1,174,548.3788091867486,1
55,0,138,3390.1724258615995,1
57,1,38,3873.0645330902107,1
39,1,45,1349.0668738011864,1
26,0,62,3518.061913401728,0
48,1,38,4499.243758528432,0
27,0,139,4631.2715220099335,0
27,1,131,3032.3537894360393,1
47,0,51,4736.8732024529045,0
27,0,133,1978.442534195209,1
53,0,182,3875.1286164823364,0
35,0,99,1743.1059817257221,0
61,0,78,3963.611342606826,1
60,0,142,3718.4211881581646,1
65,0,167,209.6886882746807,0
36,0,179,1073.9364063871003,1
60,0,121,870.8497174418744,0
40,0,16,142.37923201642744,1
21,0,75,3971.0061989857227,0
29,0,198,1211.7376370653676,1
66,0,168,1752.807696915198,0
41,0,79,3174.8652688812194,1
30,0,5,4478.650233184418,1
21,1,84,4105.28904016244,0
44,1,21,970.6983469254154,0
55,1,102,760.2452346251704,0
56,0,44,51.09694805456755,1
25,0,140,2561.4522906083216,1
43,1,106,1979.1928565640333,0
51,1,68,4191.790183552289,1
26,0,3,2084.4732451392524,0
27,1,83,3801.633401420071,1
68,0,194,4251.74961436477,0
18,0,23,3326.4925232350906,1
65,0,182,1968.852380258312,0
67,0,178,3514.065387757705,1
25,0,72,3253.7321200758097,1
27,1,94,81.90063844913276,1
60,0,142,4539.7631295730935,1
66,0,169,4990.5982193450545,1
42,1,198,353.31008941949517,0
48,1,143,1455.9707591630556,1
56,1,67,1043.2848697535258,1
20,1,32,3010.9395910671287,1
56,1,24,4960.119311237967,1
55,1,131,1478.123892339499,1
52,0,14,4383.234985730613,1
25,0,11,1062.392007922916,0
18,1,108,4704.341889319104,0
22,0,104,2625.823952541468,1
68,0,35,4042.506905050348,1
44,0,167,2207.9436558004663,0
62,0,129,3525.9803986517054,0
43,1,71,1892.416416046917,0
60,1,195,2402.661416397969,1
43,1,195,3266.8123457377774,1
28,0,139,1600.5521790697458,1
51,0,83,1491.1627377406178,0
58,0,162,4134.604281729511,1
19,0,162,119.1720116072975,0
38,0,136,2113.3674452828477,0
68,1,183,843.0800195037069,1
43,1,29,2401.0373304891714,0
29,1,36,3777.5394488053275,1
26,0,81,3981.0546477595,0
58,0,163,900.1876906566708,1
40,0,53,640.0195570770462,0
59,1,127,3888.619276110445,1
22,1,59,1369.95376425266,0
26,1,108,218.64685016343532,1
67,1,197,495.9054345500502,0
27,1,98,522.0005295986352,1
66,0,67,4281.477292987578,0
27,1,101,855.9887171390085,1
31,0,62,917.069493918996,1
53,1,136,3990.6737496194623,0
27,1,125,3223.518921914825,1
67,1,166,3273.3131809947595,1
54,0,58,866.2857730122458,0
58,0,137,3427.0133858790205,0
55,0,157,2331.467016053282,0
65,1,81,2341.65822598096,1
39,0,171,3970.113139308849,0
40,0,61,3938.3692603586646,1
33,1,9,4153.413724503268,0
28,0,69,269.22300542989666,0
64,0,119,1735.3307333890266,1
68,0,19,3219.9643402304523,0
52,1,48,936.1282636456225,0
65,0,73,1189.7952450011474,1
37,1,45,4656.425432037883,0
54,0,173,2985.6863457393856,1
58,0,192,3113.9172365100276,1
22,0,33,4668.6330770041,1
53,1,121,4759.090912348224,0
30,1,48,749.4265068427064,0
69,1,143,2558.632303280668,1
34,1,106,2167.687683067009,0
43,1,36,4614.235660643549,0
69,1,80,2729.4903137503325,0
61,1,73,47.78481006372681,0
69,1,120,3990.694565787551,1
37,0,77,2071.8604104409096,1
56,0,167,2638.5576503542106,0
50,0,48,4805.115357526151,1
47,0,38,1506.3803910051831,0
33,1,47,1681.2870974294942,0
24,1,116,2568.4902520875085,0
47,1,86,4190.630021921089,0
19,1,34,416.407527671121,1
29,1,69,4255.608146193956,0
60,0,27,571.8263015554647,0
57,1,167,2349.728860931399,0
18,1,120,2819.3123255748287,1
20,1,17,2786.3970427367035,1
25,1,37,4532.794841073859,0
43,0,179,1049.367659413629,1
57,1,87,3332.6674137089194,0
28,1,188,4235.037166579101,0
38,1,76,2674.4539516108557,0
22,0,66,865.2455388018853,0
57,1,46,1194.2304203047677,0
43,1,35,4155.112832838324,1
38,0,140,2488.9857381139846,0
26,0,50,3964.5562875187597,0
34,0,142,3659.124120375941,1
54,1,159,995.3072848235462,1
68,0,50,4169.591352407506,0
68,1,9,1278.897083758795,1
19,0,130,769.3200374639797,1
68,1,156,358.1519653212578,1
64,1,142,4754.827263303126,0
57,0,8,2757.8562346213394,0
45,0,30,421.3071123346174,1
44,1,95,1240.5555816006142,1
57,1,68,749.8896363200975,0
18,0,84,4994.570574246005,0
63,1,130,4089.2541147425986,0
28,1,112,1050.944261935352,1
56,1,111,3757.9700451418953,1
35,1,90,2581.303066088724,1
44,0,74,3248.61819015948,0
64,1,71,1041.825730331188,0
27,1,52,2424.4660633880644,1
53,1,78,3036.04222907504,0
38,1,12,2649.9287580331033,0
45,1,7,3753.0842141357953,1
18,0,98,1733.2852493008127,1
31,1,109,1206.313785446304,0
37,0,167,3295.3407918323514,0
69,1,195,3282.9498017111146,0
26,0,136,2832.682150890299,0
62,0,63,2569.805938287537,1
44,0,33,2914.202372229613,1
66,1,64,3621.5139671466954,0
69,0,25,97.35182912010198,1
21,1,95,1959.1016444202041,0
54,1,161,143.19489577865497,0
35,0,27,4320.993872968655,1
48,1,86,3188.7043065045896,1
66,0,142,4894.440468939498,1
56,0,144,3229.1037596939764,1
27,0,86,1245.2160799828932,1
26,0,10,2545.53940531632,0
45,0,99,4814.094512186595,1
45,0,48,1613.0829859031464,0
30,0,109,3318.861077232609,0
35,0,20,289.0772017021759,1
29,1,30,1025.1089096076644,1
25,0,126,1623.8960522756208,1
40,1,83,3826.401788905657,0
67,0,127,2012.0617917810696,0
22,0,27,3650.208738753471,0
24,1,20,3161.236717282226,0
32,0,124,501.42693284312645,0
20,0,102,278.95283793524015,1
35,0,37,1972.6899005823927,1
55,1,54,351.46068295005716,1
43,1,145,3307.340422629698,0
55,0,151,518.0863990971724,1
69,0,63,2447.5126427179594,0
50,0,169,1583.6839889478115,1
38,1,37,2860.3882065571406,0
34,1,119,539.8233468148339,0
60,0,120,1023.4324591966537,1
19,0,166,4667.121601726639,0
42,0,198,1180.9652581602948,0
58,1,129,3311.8665796182345,0
36,0,63,3322.1681621036296,0
55,1,3,1523.8349073399927,0
42,1,199,4830.934930376678,0
56,0,180,3284.7853234329073,1
21,0,168,3036.2215085882144,1
20,0,70,4713.769861761864,1
51,1,68,2527.0118304905086,1
59,1,71,636.2411368479598,1
27,0,77,3156.429931975414,0
66,1,183,210.1304182530489,0
44,0,129,4586.294245332354,0
65,0,110,1700.6537139151058,0
43,0,150,4086.7539177246804,0
44,0,117,3537.3004096558047,1
18,0,130,3967.380053577705,0
61,1,113,3698.2645794413393,0
37,0,121,4209.919500996013,1
69,0,145,4692.203942465048,0
42,0,81,3830.97111647702,1
27,0,87,4048.941247030872,0
18,1,46,4706.990511911489,1
33,1,120,374.6926366094921,1
28,1,59,4538.281882345724,1
21,1,43,4369.128534854161,0
52,0,137,900.4018060150171,1
30,0,134,2824.147067416793,1
38,0,18,3091.19004399526,0
32,1,71,498.57526121068474,0
27,0,46,3732.7099959687907,0
